"Journal Data Filtered By:  Selected Categories: ENGINEERING, ELECTRICAL & ELECTRONIC Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2024 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2024 JIF,JIF Quartile,2024 JCI,% of Citable OA
"Journal of Systems Engineering and Electronics","J SYST ENG ELECTRON","SYSTEMS ENGINEERING & ELECTRONICS, EDITORIAL DEPT","1004-4132","1004-4132","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,551","2.1","Q3","0.4","94.29"%,
"SEMICONDUCTOR SCIENCE AND TECHNOLOGY","SEMICOND SCI TECH","IOP Publishing Ltd","0268-1242","1361-6641","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","8,603","2.1","Q3","0.39","18.64"%,
"Frontiers in Electronics","FRONT ELECTRON","FRONTIERS MEDIA SA","N/A","2673-5857","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","285","2.1","Q3","0.33","100"%,
"IEEE TRANSACTIONS ON EDUCATION","IEEE T EDUC","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0018-9359","1557-9638","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,038","2","Q3","0.85","22.17"%,
"IEEE Solid-State Circuits Letters","IEEE SOLID-ST CIRC L","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2573-9603","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,057","2","Q3","0.48","3.69"%,
"CIRCUITS SYSTEMS AND SIGNAL PROCESSING","CIRC SYST SIGNAL PR","SPRINGER BIRKHAUSER","0278-081X","1531-5878","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","4,790","2","Q3","0.45","3.16"%,
"IEEE TRANSACTIONS ON NUCLEAR SCIENCE","IEEE T NUCL SCI","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0018-9499","1558-1578","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","13,924","1.9","Q3","0.68","12.24"%,
"EURASIP Journal on Wireless Communications and Networking","EURASIP J WIREL COMM","SPRINGER","1687-1472","1687-1499","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,561","1.9","Q3","0.49","100"%,
"EURASIP Journal on Audio Speech and Music Processing","EURASIP J AUDIO SPEE","SPRINGER","1687-4722","1687-4722","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","638","1.9","Q3","0.46","100"%,
"EURASIP Journal on Advances in Signal Processing","EURASIP J ADV SIG PR","SPRINGER","1687-6180","1687-6180","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,044","1.9","Q3","0.45","99.71"%,
"ELECTRICAL ENGINEERING","ELECTR ENG","SPRINGER","0948-7921","1432-0487","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,947","1.9","Q3","0.43","4.2"%,
"IEEE TRANSACTIONS ON MAGNETICS","IEEE T MAGN","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0018-9464","1941-0069","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","26,358","1.9","Q3","0.43","4.64"%,
"International Transactions on Electrical Energy Systems","INT T ELECTR ENERGY","WILEY","2050-7038","2050-7038","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","4,577","1.9","Q3","0.43","99.5"%,
"IEEE Canadian Journal of Electrical and Computer Engineering","IEEE CAN J ELECT COM","IEEE CANADA","N/A","2694-1783","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","310","1.9","Q3","0.4","3.31"%,
"IEEE Design & Test","IEEE DES TEST","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2168-2356","2168-2364","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,388","1.9","Q3","0.4","0"%,
"IET Power Electronics","IET POWER ELECTRON","WILEY","1755-4535","1755-4543","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","5,700","1.9","Q3","0.4","95.73"%,
"IEEE TECHNOLOGY AND SOCIETY MAGAZINE","IEEE TECHNOL SOC MAG","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0278-0097","1937-416X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","738","1.9","Q3","0.37","0"%,
"MICROELECTRONICS RELIABILITY","MICROELECTRON RELIAB","PERGAMON-ELSEVIER SCIENCE LTD","0026-2714","1872-941X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","9,221","1.9","Q3","0.32","8.46"%,
"Smart Grids and Sustainable Energy","SMART GRID SUST EN","SPRINGERNATURE","N/A","2731-8087","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","78","1.9","Q3","0.32","35.71"%,
"Journal of Signal Processing Systems for Signal Image and Video Technology","J SIGNAL PROCESS SYS","SPRINGER","1939-8018","1939-8115","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,381","1.8","Q3","0.5","19.14"%,
"MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS","MATH CONTROL SIGNAL","SPRINGER LONDON LTD","0932-4194","1435-568X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,281","1.8","Q3","0.49","32.95"%,
"MULTIDIMENSIONAL SYSTEMS AND SIGNAL PROCESSING","MULTIDIM SYST SIGN P","SPRINGER","0923-6082","1573-0824","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","981","1.8","Q3","0.49","3.75"%,
"IEEE PERVASIVE COMPUTING","IEEE PERVAS COMPUT","IEEE COMPUTER SOC","1536-1268","1558-2590","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,668","1.8","Q3","0.46","16.3"%,
"Journal of Low Power Electronics and Applications","J LOW POWER ELECT AP","MDPI","N/A","2079-9268","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","516","1.8","Q3","0.44","100"%,
"INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS","INT J COMMUN SYST","WILEY","1074-5351","1099-1131","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,689","1.8","Q3","0.43","2.13"%,
"EURASIP Journal on Image and Video Processing","EURASIP J IMAGE VIDE","SPRINGER","1687-5176","1687-5281","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,455","1.8","Q3","0.42","100"%,
"Electricity","ELECTRICITY-BASEL","MDPI","N/A","2673-4826","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","205","1.8","Q3","0.4","100"%,
"IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY","IEEE T APPL SUPERCON","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1051-8223","1558-2515","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","16,996","1.8","Q3","0.39","4.38"%,
"SOLDERING & SURFACE MOUNT TECHNOLOGY","SOLDER SURF MT TECH","EMERALD GROUP PUBLISHING LTD","0954-0911","1758-6836","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","617","1.8","Q3","0.39","0"%,
"Journal of Micro-Nanopatterning Materials and Metrology-JM3","J MICRO-NANOPATTERN","SPIE-SOC PHOTO-OPTICAL INSTRUMENTATION ENGINEERS","1932-5150","2708-8340","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","346","1.8","Q3","0.35","22.09"%,
"Journal of Control and Decision","J CONTROL DECIS","TAYLOR & FRANCIS LTD","2330-7706","2330-7714","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","724","1.8","Q3","0.34","0.76"%,
"IETE TECHNICAL REVIEW","IETE TECH REV","TAYLOR & FRANCIS LTD","0256-4602","0974-5971","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,325","1.8","Q3","0.32","0.82"%,
"MICROSYSTEM TECHNOLOGIES-MICRO-AND NANOSYSTEMS-INFORMATION STORAGE AND PROCESSING SYSTEMS","MICROSYST TECHNOL","SPRINGER HEIDELBERG","0946-7076","1432-1858","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","5,927","1.8","Q3","0.32","5.28"%,
"Journal of Information and Telecommunication","J INFORM TELECOMMUN","TAYLOR & FRANCIS LTD","2475-1839","2475-1847","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","419","1.7","Q3","0.57","98.8"%,
"INTERNATIONAL JOURNAL OF NUMERICAL MODELLING-ELECTRONIC NETWORKS DEVICES AND FIELDS","INT J NUMER MODEL EL","WILEY","0894-3370","1099-1204","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,295","1.7","Q3","0.46","8.13"%,
"Journal of Electromagnetic Engineering and Science","J ELECTROMAGN ENG SC","KOREAN INST ELECTROMAGNETIC ENGINEERING & SCIENCE","2671-7255","2671-7263","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","561","1.7","Q3","0.38","97.93"%,
"Automatika","AUTOMATIKA-UK","TAYLOR & FRANCIS LTD","0005-1144","1848-3380","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","826","1.7","Q3","0.36","97.6"%,
"IET Energy Systems Integration","IET ENERG SYST INTEG","WILEY","N/A","2516-8401","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","425","1.7","Q3","0.28","97.46"%,
"IET Optoelectronics","IET OPTOELECTRON","WILEY","1751-8768","1751-8776","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","665","1.6","Q3","0.42","90.77"%,
"IEEE INSTRUMENTATION & MEASUREMENT MAGAZINE","IEEE INSTRU MEAS MAG","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1094-6969","1941-0123","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,253","1.6","Q3","0.41","0"%,
"INTERNATIONAL JOURNAL OF CIRCUIT THEORY AND APPLICATIONS","INT J CIRC THEOR APP","WILEY","0098-9886","1097-007X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,887","1.6","Q3","0.39","2.85"%,
"Journal of Electrical Engineering & Technology","J ELECTR ENG TECHNOL","SPRINGER SINGAPORE PTE LTD","1975-0102","2093-7423","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,498","1.6","Q3","0.37","2.6"%,
"NETWORK-COMPUTATION IN NEURAL SYSTEMS","NETWORK-COMP NEURAL","TAYLOR & FRANCIS INC","0954-898X","1361-6536","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","643","1.6","Q3","0.37","3.05"%,
"Electrical Engineering & Electromechanics","ELECTR ENG ELECTROME","NATL TECHNICAL UNIV, KHARKIV POLYTECHNICAL INST","2074-272X","2309-3404","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","402","1.6","Q3","0.35","99.02"%,
"ETRI JOURNAL","ETRI J","WILEY","1225-6463","2233-7326","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,213","1.6","Q3","0.33","80.8"%,
"IET Communications","IET COMMUN","INST ENGINEERING TECHNOLOGY-IET","1751-8628","1751-8636","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,869","1.6","Q3","0.33","93.44"%,
"Foundations and Trends in Electronic Design Automation","FOUND TRENDS ELECTRO","NOW PUBLISHERS INC","1551-3939","1551-3947","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","76","1.5","Q3","0.41","0"%,
"IEEE Journal on Multiscale and Multiphysics Computational Techniques","IEEE J MULTISCALE MU","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2379-8793","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","385","1.5","Q3","0.41","6.14"%,
"Technology and Economics of Smart Grids and Sustainable Energy","TECHNOL ECON SMART G","SPRINGERNATURE","N/A","2199-4706","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","260","1.5","Q3","0.39","0"%,
"ELECTRIC POWER COMPONENTS AND SYSTEMS","ELECTR POW COMPO SYS","TAYLOR & FRANCIS INC","1532-5008","1532-5016","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,701","1.5","Q3","0.35","0.6"%,
"IET Electric Power Applications","IET ELECTR POWER APP","WILEY","1751-8660","1751-8679","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,050","1.5","Q3","0.34","95.14"%,
"IET Radar Sonar and Navigation","IET RADAR SONAR NAV","WILEY","1751-8784","1751-8792","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,111","1.5","Q3","0.33","96.46"%,
"IEEE Open Journal of Instrumentation and Measurement","IEEE OPEN J INSTRUM","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2768-7236","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","123","1.5","Q3","0.27","97.14"%,
"Power Electronics and Drives","POWER ELECT DRIVES","SCIENDO","2451-0262","2543-4292","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","153","1.5","Q3","0.26","100"%,
"JOURNAL OF MICROWAVE POWER AND ELECTROMAGNETIC ENERGY","J MICROWAVE POWER EE","TAYLOR & FRANCIS INC","0832-7823","0832-7823","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","628","1.5","Q3","0.25","3.39"%,
"Turkish Journal of Electrical Engineering and Computer Sciences","TURK J ELECTR ENG CO","Tubitak Scientific & Technological Research Council Turkey","1300-0632","1303-6203","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,975","1.5","Q3","0.25","13.27"%,
"Iranian Journal of Science and Technology-Transactions of Electrical Engineering","IJST-T ELECTR ENG","SPRINGER INT PUBL AG","2228-6179","2364-1827","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,048","1.4","Q4","0.35","1.99"%,
"ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING","ANALOG INTEGR CIRC S","SPRINGER","0925-1030","1573-1979","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,142","1.4","Q4","0.31","6.89"%,
"IET Signal Processing","IET SIGNAL PROCESS","WILEY","1751-9675","1751-9683","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,216","1.4","Q4","0.3","96.79"%,
"IEEE Magnetics Letters","IEEE MAGN LETT","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1949-307X","1949-3088","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","874","1.4","Q4","0.28","5.04"%,
"SOLID-STATE ELECTRONICS","SOLID STATE ELECTRON","PERGAMON-ELSEVIER SCIENCE LTD","0038-1101","1879-2405","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","6,331","1.4","Q4","0.28","13.49"%,
"IETE JOURNAL OF RESEARCH","IETE J RES","TAYLOR & FRANCIS LTD","0377-2063","0974-780X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,293","1.3","Q4","0.33","0"%,
"IEEE Latin America Transactions","IEEE LAT AM T","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1548-0992","1548-0992","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,841","1.3","Q4","0.32","0"%,
"IET Science Measurement & Technology","IET SCI MEAS TECHNOL","WILEY","1751-8822","1751-8830","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,517","1.3","Q4","0.32","93.28"%,
"International Journal of Microwave and Wireless Technologies","INT J MICROW WIREL T","CAMBRIDGE UNIV PRESS","1759-0787","1759-0795","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,427","1.3","Q4","0.31","21"%,
"IEEE ELECTRICAL INSULATION MAGAZINE","IEEE ELECTR INSUL M","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0883-7554","1558-4402","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,797","1.3","Q4","0.3","0"%,
"Journal of Power Electronics","J POWER ELECTRON","SPRINGER HEIDELBERG","1598-2092","2093-4718","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,659","1.3","Q4","0.29","1.16"%,
"IET Computer Vision","IET COMPUT VIS","WILEY","1751-9632","1751-9640","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","985","1.3","Q4","0.28","93.78"%,
"JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS","J ELECTRON TEST","SPRINGER","0923-8174","1573-0727","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","549","1.3","Q4","0.24","9.15"%,
"MICROWAVE AND OPTICAL TECHNOLOGY LETTERS","MICROW OPT TECHN LET","WILEY","0895-2477","1098-2760","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","6,008","1.2","Q4","0.29","2.61"%,
"IET Microwaves Antennas & Propagation","IET MICROW ANTENNA P","WILEY","1751-8725","1751-8733","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,547","1.2","Q4","0.28","87.1"%,
"JOURNAL OF VACUUM SCIENCE & TECHNOLOGY B","J VAC SCI TECHNOL B","A V S AMER INST PHYSICS","2166-2746","2166-2754","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","6,714","1.2","Q4","0.26","7.45"%,
"IET Circuits Devices & Systems","IET CIRC DEVICE SYST","WILEY","1751-858X","1751-8598","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,012","1.2","Q4","0.25","95.59"%,
"Journal of Electrical Engineering-Elektrotechnicky Casopis","J ELECTR ENG-SLOVAK","SLOVAK UNIV TECHNOLOGY","1335-3632","1339-309X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","774","1.2","Q4","0.17","94.44"%,
"Journal of Sensors","J SENSORS","WILEY","1687-725X","1687-7268","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","5,370","1.1","Q4","0.33","99.64"%,
"IEEJ Journal of Industry Applications","IEEJ J IND APPL","INST ELECTRICAL ENGINEERS JAPAN","2187-1094","2187-1108","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","679","1.1","Q4","0.29","98.1"%,
"International Arab Journal of Information Technology","INT ARAB J INF TECHN","ZARKA PRIVATE UNIV","1683-3198","1683-3198","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","815","1.1","Q4","0.27","75.17"%,
"International Journal of Digital Multimedia Broadcasting","INT J DIGIT MULTIMED","WILEY","1687-7578","1687-7586","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","67","1.1","Q4","0.26","100"%,
"INTERNATIONAL JOURNAL OF ELECTRONICS","INT J ELECTRON","TAYLOR & FRANCIS LTD","0020-7217","1362-3060","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,591","1.1","Q4","0.26","0"%,
"JOURNAL OF ELECTROMAGNETIC WAVES AND APPLICATIONS","J ELECTROMAGNET WAVE","TAYLOR & FRANCIS LTD","0920-5071","1569-3937","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,214","1.1","Q4","0.26","1.46"%,
"Revue Roumaine des Sciences Techniques-Serie Electrotechnique et Energetique","REV ROUM SCI TECH-EL","EDITURA ACAD ROMANE","0035-4066","N/A","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","425","1.1","Q4","0.26","0.88"%,
"International Journal of Antennas and Propagation","INT J ANTENN PROPAG","WILEY","1687-5869","1687-5877","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,939","1.1","Q4","0.25","100"%,
"IEEJ Transactions on Electrical and Electronic Engineering","IEEJ T ELECTR ELECTR","WILEY","1931-4973","1931-4981","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,793","1.1","Q4","0.22","4.49"%,
"COMPEL-THE INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING","COMPEL","EMERALD GROUP PUBLISHING LTD","0332-1649","0332-1649","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,076","1","Q4","0.35","7.32"%,
"IEEE Letters on Electromagnetic Compatibility Practice and Applications","IEEE LETT ELECTROMAG","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2637-6423","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","177","1","Q4","0.25","12"%,
"JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS","J CIRCUIT SYST COMP","WORLD SCIENTIFIC PUBL CO PTE LTD","0218-1266","1793-6454","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,308","1","Q4","0.25","0.81"%,
"JOURNAL OF ELECTRONIC IMAGING","J ELECTRON IMAGING","SPIE-SOC PHOTO-OPTICAL INSTRUMENTATION ENGINEERS","1017-9909","1560-229X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,717","1","Q4","0.25","2.81"%,
"Traitement du Signal","TRAIT SIGNAL","INT INFORMATION & ENGINEERING TECHNOLOGY ASSOC","0765-0019","1958-5608","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,153","1","Q4","0.23","29.55"%,
"INTERNATIONAL JOURNAL OF RF AND MICROWAVE COMPUTER-AIDED ENGINEERING","INT J RF MICROW C E","WILEY","1096-4290","1099-047X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,076","1","Q4","0.22","60.99"%,
"FREQUENZ","FREQUENZ","WALTER DE GRUYTER GMBH","0016-1136","2191-6349","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","493","1","Q4","0.21","1.68"%,
"Laser & Optoelectronics Progress","LASER OPTOELECTRON P","SHANGHAI INST OPTICS & FINE MECHANICS, CHINESE ACAD SCIENCE","1006-4125","1006-4125","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","3,869","1","Q4","0.21","0.03"%,
"Archives of Electrical Engineering","ARCH ELECTR ENG","POLSKA AKAD NAUK, POLISH ACAD SCIENCES","1427-4221","2300-2506","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","380","0.9","Q4","0.23","99.49"%,
"OPTO-ELECTRONICS REVIEW","OPTO-ELECTRON REV","POLISH ACAD SCIENCES","1230-3402","1896-3757","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","953","0.9","Q4","0.23","32.03"%,
"Elektronika Ir Elektrotechnika","ELEKTRON ELEKTROTECH","KAUNAS UNIV TECHNOLOGY","1392-1215","1392-1215","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","784","0.9","Q4","0.21","98.09"%,
"Advances in Radio Science","ADV RADIO SCI","COPERNICUS GESELLSCHAFT MBH","1684-9965","1684-9973","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","252","0.9","Q4","0.17","100"%,
"International Journal of Electrical and Computer Engineering Systems","INT J EL COMP ENG SY","J J STROSSMAYER UNIV OSIJEK, FAC ELECTRICAL ENGINEERING","1847-6996","1847-7003","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","481","0.9","Q4","0.17","1.34"%,
"IET Cyber-Physical Systems: Theory & Applications","IET CYBER PHYS SYST","WILEY","N/A","2398-3396","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","456","0.8","Q4","0.28","97.3"%,
"SAIEE Africa Research Journal","SAIEE AFR RES J","SOUTH AFRICAN INST ELECTRICAL ENGINEERS","1991-1696","1991-1696","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","125","0.8","Q4","0.24","18.92"%,
"Advanced Electromagnetics","ADV ELECTROMAGN","ADVANCED ELECTROMAGNETICS, GEEPS-SUPELEC","2119-0275","2119-0275","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","194","0.8","Q4","0.19","1.28"%,
"ELECTRONICS LETTERS","ELECTRON LETT","WILEY","0013-5194","1350-911X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","11,573","0.8","Q4","0.19","94.34"%,
"Active and Passive Electronic Components","ACT PASSIV ELECTRON","WILEY","0882-7516","1563-5031","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","131","0.8","Q4","0.17","100"%,
"ELECTROMAGNETICS","ELECTROMAGNETICS","TAYLOR & FRANCIS INC","0272-6343","1532-527X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","539","0.8","Q4","0.17","0"%,
"Progress in Electromagnetics Research M","PROG ELECTROMA RES M","ELECTROMAGNETICS ACAD","N/A","1937-8726","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,108","0.8","Q4","0.17","40.1"%,
"IEEE INDUSTRY APPLICATIONS MAGAZINE","IEEE IND APPL MAG","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1077-2618","1558-0598","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","787","0.8","Q4","0.15","0"%,
"MICROELECTRONICS INTERNATIONAL","MICROELECTRON INT","EMERALD GROUP PUBLISHING LTD","1356-5362","1758-812X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","301","0.8","Q4","0.15","2.94"%,
"Advances in Electrical and Electronic Engineering","ADV ELECTR ELECTRON","VSB-TECHNICAL UNIV OSTRAVA","1336-1376","1804-3119","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","350","0.8","Q4","0.14","84.21"%,
"INFORMACIJE MIDEM-JOURNAL OF MICROELECTRONICS ELECTRONIC COMPONENTS AND MATERIALS","INFORM MIDEM","SOC MICROELECTRONICS, ELECTRON COMPONENTS MATERIALS-MIDEM","0352-9045","2232-6979","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","171","0.8","Q4","0.13","100"%,
"Journal of Semiconductor Technology and Science","J SEMICOND TECH SCI","IEEK PUBLICATION CENTER","1598-1657","2233-4866","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","348","0.8","Q4","0.12","0"%,
"INTERNATIONAL JOURNAL OF APPLIED ELECTROMAGNETICS AND MECHANICS","INT J APPL ELECTROM","IOS PRESS","1383-5416","1875-8800","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,344","0.7","Q4","0.18","0.62"%,
"International Journal of Emerging Electric Power Systems","INT J EMERG ELECTR P","WALTER DE GRUYTER GMBH","2194-5756","1553-779X","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","522","0.7","Q4","0.18","1.01"%,
"Progress in Electromagnetics Research Letters","PROG ELECTROM RES LE","EMW PUBLISHING","1937-6480","1937-6480","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","797","0.7","Q4","0.18","36.39"%,
"Radiophysics and Quantum Electronics","RADIOPHYS QUANT EL+","SPRINGER","0033-8443","1573-9120","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","931","0.7","Q4","0.18","0"%,
"IEICE Electronics Express","IEICE ELECTRON EXPR","IEICE-INST ELECTRONICS INFORMATION COMMUNICATION ENGINEERS","1349-2543","1349-2543","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,588","0.7","Q4","0.16","87.14"%,
"Radioengineering","RADIOENGINEERING","SPOLECNOST PRO RADIOELEKTRONICKE INZENYRSTVI","1210-2512","N/A","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","994","0.7","Q4","0.16","88.14"%,
"CIRCUIT WORLD","CIRCUIT WORLD","EMERALD GROUP PUBLISHING LTD","0305-6120","1758-602X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","416","0.7","Q4","0.15","0"%,
"Facta Universitatis-Series Electronics and Energetics","FACTA UNIV-SER ELECT","UNIV NIS","0353-3670","2217-5997","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","211","0.7","Q4","0.15","99.19"%,
"Jordan Journal of Electrical Engineering","JORDAN J ELECTR ENG","TAFILA TECHNICAL UNIV (TTU)","2409-9600","2409-9619","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","77","0.7","Q4","0.15","0"%,
